Gene stable ID	Gene name
ENSSSCG00000034213	ACER2
ENSSSCG00000008207	RPIA
ENSSSCG00000012595	LRCH2
ENSSSCG00000050847	
ENSSSCG00000000394	
ENSSSCG00000039519	
ENSSSCG00000009591	AUH
ENSSSCG00000009524	TMTC4
ENSSSCG00000014296	VDAC1
ENSSSCG00000046061	
ENSSSCG00000010106	
ENSSSCG00000010581	PSD
ENSSSCG00000004625	LEO1
ENSSSCG00000038643	KLF11
ENSSSCG00000003793	LRRC7
ENSSSCG00000013551	C3
ENSSSCG00000015876	CCDC148
ENSSSCG00000001946	MBIP
ENSSSCG00000008677	
ENSSSCG00000044651	
ENSSSCG00000015411	PTPN12
ENSSSCG00000011783	EIF2B5
ENSSSCG00000038504	FBXL15
ENSSSCG00000008208	EIF2AK3
ENSSSCG00000043522	
ENSSSCG00000040887	HEATR3
ENSSSCG00000044591	
ENSSSCG00000005169	RPS6
ENSSSCG00000031492	PPP1R18
ENSSSCG00000022616	DCP1A
ENSSSCG00000042518	
ENSSSCG00000009592	NFIL3
ENSSSCG00000033359	CUEDC2
ENSSSCG00000011013	WAC
ENSSSCG00000025374	DVL3
ENSSSCG00000010107	MED15
ENSSSCG00000014931	
ENSSSCG00000026068	GRHL1
ENSSSCG00000006264	OPRK1
ENSSSCG00000001947	BRMS1L
ENSSSCG00000012597	PLS3
ENSSSCG00000016263	
ENSSSCG00000010584	MFSD13A
ENSSSCG00000030827	FGFR3
ENSSSCG00000023639	NRM
ENSSSCG00000009029	ARHGAP10
ENSSSCG00000000393	
ENSSSCG00000009593	ROR2
ENSSSCG00000030680	TCF7
ENSSSCG00000024437	AP2M1
ENSSSCG00000021938	UPP2
ENSSSCG00000033443	DEPDC1
ENSSSCG00000038949	NALCN
ENSSSCG00000010585	ACTR1A
ENSSSCG00000008209	TEX37
ENSSSCG00000028902	RB1CC1
ENSSSCG00000004626	TMOD3
ENSSSCG00000005170	DENND4C
ENSSSCG00000014930	
ENSSSCG00000001362	MDC1
ENSSSCG00000008637	TAF1B
ENSSSCG00000036005	CNEP1R1
ENSSSCG00000011014	BAMBI
ENSSSCG00000036113	GSAP
ENSSSCG00000009594	SPTLC1
ENSSSCG00000005713	PLPP7
ENSSSCG00000010108	
ENSSSCG00000022372	SLC6A14
ENSSSCG00000009030	PRMT9
ENSSSCG00000010109	SCARF2
ENSSSCG00000039256	
ENSSSCG00000028172	FAM78A
ENSSSCG00000000755	ERC1
ENSSSCG00000003794	RPE65
ENSSSCG00000038628	SKP1
ENSSSCG00000015412	CCDC146
ENSSSCG00000036632	
ENSSSCG00000026695	TNFSF14
ENSSSCG00000010586	SUFU
ENSSSCG00000049020	
ENSSSCG00000028856	ABCF3
ENSSSCG00000015413	FGL2
ENSSSCG00000035848	
ENSSSCG00000008675	LETM1
ENSSSCG00000037500	
ENSSSCG00000008638	YWHAQ
ENSSSCG00000009595	
ENSSSCG00000033922	ALKAL1
ENSSSCG00000016266	CAB39
ENSSSCG00000021942	CT83
ENSSSCG00000004628	TMOD2
ENSSSCG00000015414	FAM185A
ENSSSCG00000036280	
ENSSSCG00000038856	TRIM8
ENSSSCG00000001379	TUBB
ENSSSCG00000015878	PKP4
ENSSSCG00000030044	TMEM184C
ENSSSCG00000047879	
ENSSSCG00000031115	CD70
ENSSSCG00000024966	TRIM77
ENSSSCG00000020705	MAP3K8
ENSSSCG00000032377	RALGAPA1
ENSSSCG00000026185	VWA5B2
ENSSSCG00000033520	IL23A
ENSSSCG00000014298	PPP2CA
ENSSSCG00000022370	TNFSF9
ENSSSCG00000004629	LYSMD2
ENSSSCG00000022725	FLOT1
ENSSSCG00000008682	NSD2
ENSSSCG00000008641	ADAM17
ENSSSCG00000031782	ARL3
ENSSSCG00000005715	PRRC2B
ENSSSCG00000009526	ITGBL1
ENSSSCG00000010114	ESS2
ENSSSCG00000035863	PLIN2
ENSSSCG00000016267	ITM2C
ENSSSCG00000046704	
ENSSSCG00000021319	ALG3
ENSSSCG00000013545	TUBB4A
ENSSSCG00000011018	MTPAP
ENSSSCG00000002838	ZNF423
ENSSSCG00000006266	ST18
ENSSSCG00000014933	NAALAD2
ENSSSCG00000009031	EDNRA
ENSSSCG00000000396	STAT2
ENSSSCG00000045512	EEF1AKMT4
ENSSSCG00000027607	IER3
ENSSSCG00000010115	GSC2
ENSSSCG00000033204	
ENSSSCG00000014302	CDKL3
ENSSSCG00000003795	WLS
ENSSSCG00000012637	KLHL13
ENSSSCG00000010116	SLC25A1
ENSSSCG00000000759	WNT5B
ENSSSCG00000045652	
ENSSSCG00000037822	FBXL13
ENSSSCG00000009527	FGF14
ENSSSCG00000013546	DENND1C
ENSSSCG00000004630	SCG3
ENSSSCG00000010589	SFXN2
ENSSSCG00000039474	FBXL14
ENSSSCG00000010117	
ENSSSCG00000011455	CACNA1D
ENSSSCG00000002839	C16orf78
ENSSSCG00000011020	JCAD
ENSSSCG00000014934	CHORDC1
ENSSSCG00000008640	IAH1
ENSSSCG00000035592	GPR55
ENSSSCG00000005173	HAUS6
ENSSSCG00000000757	ADIPOR2
ENSSSCG00000008681	NELFA
ENSSSCG00000048087	
ENSSSCG00000038953	UBE2B
ENSSSCG00000040652	CBLN1
ENSSSCG00000040272	TTC29
ENSSSCG00000016269	
ENSSSCG00000036452	LRRC17
ENSSSCG00000010118	HIRA
ENSSSCG00000044125	
ENSSSCG00000029594	WBP1L
ENSSSCG00000037127	CDKN2AIPNL
ENSSSCG00000002841	N4BP1
ENSSSCG00000000399	
ENSSSCG00000006267	PCMTD1
ENSSSCG00000035488	WDR44
ENSSSCG00000016270	C2orf72
ENSSSCG00000026015	POU4F2
ENSSSCG00000009528	TPP2
ENSSSCG00000003797	DIRAS3
ENSSSCG00000040408	SAXO1
ENSSSCG00000046387	PSMD2
ENSSSCG00000014303	JADE2
ENSSSCG00000014935	
ENSSSCG00000013550	SLC25A23
ENSSSCG00000010591	CYP17A1
ENSSSCG00000005716	POMT1
ENSSSCG00000037263	SIAH1
ENSSSCG00000001382	DDR1
ENSSSCG00000028444	ARMC10
ENSSSCG00000037066	GADD45A
ENSSSCG00000008686	
ENSSSCG00000040631	LPL
ENSSSCG00000016272	PSMD1
ENSSSCG00000014304	SEC24A
ENSSSCG00000000398	APOF
ENSSSCG00000012634	DOCK11
ENSSSCG00000034113	
ENSSSCG00000020799	CPSF3
ENSSSCG00000005717	UCK1
ENSSSCG00000038633	
ENSSSCG00000026537	CACNA2D4
ENSSSCG00000032785	SLC25A41
ENSSSCG00000000400	
ENSSSCG00000033541	NAT8L
ENSSSCG00000016273	HTR2B
ENSSSCG00000014939	MTNR1B
ENSSSCG00000028066	
ENSSSCG00000022903	NAPEPLD
ENSSSCG00000031465	PRRT1B
ENSSSCG00000003798	SERBP1
ENSSSCG00000023391	LONP2
ENSSSCG00000038605	
ENSSSCG00000008684	POLN
ENSSSCG00000001949	INSM2
ENSSSCG00000009035	SLC10A7
ENSSSCG00000000401	
ENSSSCG00000012633	IL13RA1
ENSSSCG00000010592	AS3MT
ENSSSCG00000024933	SLC36A4
ENSSSCG00000040366	ADAMTSL1
ENSSSCG00000015422	PMPCB
ENSSSCG00000015879	DAPL1
ENSSSCG00000014305	SAR1B
ENSSSCG00000023994	ARMC9
ENSSSCG00000027718	HAUS3
ENSSSCG00000001952	NFKBIA
ENSSSCG00000034014	MRPL40
ENSSSCG00000005719	RAPGEF1
ENSSSCG00000031101	METTL21C
ENSSSCG00000011458	ACTR8
ENSSSCG00000010593	CNNM2
ENSSSCG00000000402	
ENSSSCG00000008687	MXD4
ENSSSCG00000009530	
ENSSSCG00000013538	KHSRP
ENSSSCG00000012631	LONRF3
ENSSSCG00000003799	IL12RB2
ENSSSCG00000015880	TANC1
ENSSSCG00000015423	DNAJC2
ENSSSCG00000047729	
ENSSSCG00000009601	SLC18A1
ENSSSCG00000009531	TEX30
ENSSSCG00000032298	ABCC11
ENSSSCG00000009532	POGLUT2
ENSSSCG00000048545	
ENSSSCG00000041982	
ENSSSCG00000011456	CHDH
ENSSSCG00000038955	CAMLG
ENSSSCG00000028694	ATP6V1B2
ENSSSCG00000029313	ITGB1BP1
ENSSSCG00000008689	ZFYVE28
ENSSSCG00000041625	REELD1
ENSSSCG00000034495	SNTG1
ENSSSCG00000040820	
ENSSSCG00000014943	DEUP1
ENSSSCG00000009534	
ENSSSCG00000022813	ABCC12
ENSSSCG00000035973	LSM6
ENSSSCG00000005720	MED27
ENSSSCG00000010121	UFD1
ENSSSCG00000015424	PSMC2
ENSSSCG00000033015	B3GNT7
ENSSSCG00000028559	LZTS1
ENSSSCG00000048844	SELENOK
ENSSSCG00000003801	IL23R
ENSSSCG00000001384	VARS2
ENSSSCG00000012625	PGRMC1
ENSSSCG00000000403	
ENSSSCG00000016275	NCL
ENSSSCG00000035702	WDSUB1
ENSSSCG00000030255	EIF4G1
ENSSSCG00000000760	LRTM2
ENSSSCG00000005177	SH3GL2
ENSSSCG00000032517	DMXL2
ENSSSCG00000026644	DDX46
ENSSSCG00000037914	IL17RB
ENSSSCG00000034633	CFAP99
ENSSSCG00000032046	
ENSSSCG00000010594	NT5C2
ENSSSCG00000005723	NTNG2
ENSSSCG00000012627	
ENSSSCG00000001950	PSMA6
ENSSSCG00000023976	DCP1B
ENSSSCG00000009037	ZNF827
ENSSSCG00000012624	SLC25A43
ENSSSCG00000009605	GFRA2
ENSSSCG00000011022	SVIL
ENSSSCG00000002844	PHKB
ENSSSCG00000008690	RNF4
ENSSSCG00000003803	
ENSSSCG00000008642	ASAP2
ENSSSCG00000015425	SLC26A5
ENSSSCG00000042169	
ENSSSCG00000012623	SLC25A5
ENSSSCG00000016277	NMUR1
ENSSSCG00000015882	BAZ2B
ENSSSCG00000032043	SLC35D1
ENSSSCG00000010122	CDC45
ENSSSCG00000029745	FAM193A
ENSSSCG00000027725	
ENSSSCG00000005178	CNTLN
ENSSSCG00000026317	SLC10A2
ENSSSCG00000034954	C5orf24
ENSSSCG00000037154	SFTA2
ENSSSCG00000012621	UBE2A
ENSSSCG00000037274	PTMA
ENSSSCG00000013539	GTF2F1
ENSSSCG00000005724	SETX
ENSSSCG00000014946	CEP295
ENSSSCG00000009612	DOK2
ENSSSCG00000045986	
ENSSSCG00000039568	SNAI2
ENSSSCG00000000405	
ENSSSCG00000008691	TNIP2
ENSSSCG00000042317	C4orf51
ENSSSCG00000044896	
ENSSSCG00000023539	MBOAT2
ENSSSCG00000026106	TXNDC15
ENSSSCG00000012622	STEEP1
ENSSSCG00000010595	INA
ENSSSCG00000030423	MIER1
ENSSSCG00000024254	ALKBH7
ENSSSCG00000015883	MARCHF7
ENSSSCG00000010128	
ENSSSCG00000001388	C6orf15
ENSSSCG00000009535	EFNB2
ENSSSCG00000009611	XPO7
ENSSSCG00000020954	PCGF6
ENSSSCG00000012620	NKRF
ENSSSCG00000027019	CACNA2D3
ENSSSCG00000031498	PPP2R3C
ENSSSCG00000028372	FAM131A
ENSSSCG00000032887	EFCAB1
ENSSSCG00000016279	PDE6D
ENSSSCG00000015426	RELN
ENSSSCG00000009039	MMAA
ENSSSCG00000030903	CDSN
ENSSSCG00000022004	SH3BP2
ENSSSCG00000009536	ARGLU1
ENSSSCG00000033527	ITFG1
ENSSSCG00000041764	
ENSSSCG00000050408	PSORS1C2
ENSSSCG00000048714	
ENSSSCG00000010597	TAF5
ENSSSCG00000026229	
ENSSSCG00000011461	LRTM1
ENSSSCG00000001391	CCHCR1
ENSSSCG00000013540	PSPN
ENSSSCG00000036050	CD302
ENSSSCG00000021581	CLCN2
ENSSSCG00000040130	FAM155A
ENSSSCG00000033334	COPS7B
ENSSSCG00000028294	CATSPER3
ENSSSCG00000038079	CLPP
ENSSSCG00000008644	KIDINS220
ENSSSCG00000001392	TCF19
ENSSSCG00000030732	GP1BB
ENSSSCG00000022190	UBE2V2
ENSSSCG00000035859	WNT5A
ENSSSCG00000009040	SMAD1
ENSSSCG00000026318	NETO2
ENSSSCG00000036741	PITX1
ENSSSCG00000032165	ATP5MK
ENSSSCG00000037762	TBX1
ENSSSCG00000023969	ACER1
ENSSSCG00000005725	
ENSSSCG00000001393	
ENSSSCG00000005180	BNC2
ENSSSCG00000051640	
ENSSSCG00000012619	SEPTIN6
ENSSSCG00000000406	PTGES3
ENSSSCG00000038682	TAF1D
ENSSSCG00000021956	LY75
ENSSSCG00000009540	LIG4
ENSSSCG00000034753	FAM177A1
ENSSSCG00000013534	MLLT1
ENSSSCG00000010130	GNB1L
ENSSSCG00000009610	
ENSSSCG00000022305	DNAI4
ENSSSCG00000010599	PDCD11
ENSSSCG00000000765	IL17RA
ENSSSCG00000009541	ABHD13
ENSSSCG00000015427	ORC5
ENSSSCG00000026852	NPPC
ENSSSCG00000002846	DNAJA2
ENSSSCG00000001394	
ENSSSCG00000009542	TNFSF13B
ENSSSCG00000015885	PLA2R1
ENSSSCG00000001395	
ENSSSCG00000008692	ADD1
ENSSSCG00000051398	
ENSSSCG00000020830	
ENSSSCG00000039433	
ENSSSCG00000009609	FGF17
ENSSSCG00000005727	CFAP77
ENSSSCG00000006273	MCM4
ENSSSCG00000001955	SRP54
ENSSSCG00000000764	HDHD5
ENSSSCG00000022507	POLR2H
ENSSSCG00000031352	DYNLT5
ENSSSCG00000002847	GPT2
ENSSSCG00000013536	ACSBG2
ENSSSCG00000010600	CALHM2
ENSSSCG00000014307	MACROH2A1
ENSSSCG00000009042	OTUD4
ENSSSCG00000014949	
ENSSSCG00000010601	CALHM1
ENSSSCG00000039810	
ENSSSCG00000009543	
ENSSSCG00000026055	
ENSSSCG00000034671	CALHM3
ENSSSCG00000035218	ADA2
ENSSSCG00000030849	
ENSSSCG00000042125	
ENSSSCG00000008695	MFSD10
ENSSSCG00000001396	
ENSSSCG00000012617	UPF3B
ENSSSCG00000005730	BARHL1
ENSSSCG00000010131	TXNRD2
ENSSSCG00000023909	THPO
ENSSSCG00000027854	HSD17B6
ENSSSCG00000034763	IRS2
ENSSSCG00000024417	ERC2
ENSSSCG00000035403	RFX2
ENSSSCG00000010603	NEURL1
ENSSSCG00000032973	
ENSSSCG00000009613	DMTN
ENSSSCG00000035554	LHFPL3
ENSSSCG00000023277	NDUFA1
ENSSSCG00000022177	DIS3L2
ENSSSCG00000001958	BAZ1A
ENSSSCG00000004632	GLDN
ENSSSCG00000005729	DDX31
ENSSSCG00000008645	ID2
ENSSSCG00000022333	C16orf87
ENSSSCG00000025270	CHRD
ENSSSCG00000044700	
ENSSSCG00000015886	ITGB6
ENSSSCG00000012613	NKAP
ENSSSCG00000009043	ABCE1
ENSSSCG00000031735	
ENSSSCG00000036874	MYLK3
ENSSSCG00000044051	
ENSSSCG00000000415	SDR9C7
ENSSSCG00000008646	RNF144A
ENSSSCG00000047468	
ENSSSCG00000000766	CECR2
ENSSSCG00000029082	KMT2E
ENSSSCG00000005182	CCDC171
ENSSSCG00000005731	GTF3C4
ENSSSCG00000024443	ORC6
ENSSSCG00000014948	C11orf54
ENSSSCG00000043471	
ENSSSCG00000039188	AK8
ENSSSCG00000041028	
ENSSSCG00000008648	RSAD2
ENSSSCG00000026516	EPHB3
ENSSSCG00000038110	TIFAB
ENSSSCG00000013533	RANBP3
ENSSSCG00000042084	
ENSSSCG00000033871	
ENSSSCG00000014310	CXCL14
ENSSSCG00000010604	SH3PXD2A
ENSSSCG00000009614	FAM160B2
ENSSSCG00000008693	NOP14
ENSSSCG00000021439	CCDC66
ENSSSCG00000014950	VSTM5
ENSSSCG00000008647	CMPK2
ENSSSCG00000001959	CFL2
ENSSSCG00000046188	
ENSSSCG00000005183	PSIP1
ENSSSCG00000011023	ZNF438
ENSSSCG00000041237	
ENSSSCG00000012608	ZBTB33
ENSSSCG00000045734	
ENSSSCG00000022250	SPACA9
ENSSSCG00000009545	COL4A2
ENSSSCG00000009615	NUDT18
ENSSSCG00000030461	HEPHL1
ENSSSCG00000043146	
ENSSSCG00000026239	VPS35
ENSSSCG00000014311	SLC25A48
ENSSSCG00000000419	RDH16
ENSSSCG00000015888	RBMS1
ENSSSCG00000047407	
ENSSSCG00000009616	HR
ENSSSCG00000006274	PRKDC
ENSSSCG00000009045	HHIP
ENSSSCG00000012607	TMEM255A
ENSSSCG00000025243	SGIP1
ENSSSCG00000013532	CAPS
ENSSSCG00000010132	COMT
ENSSSCG00000005184	SNAPC3
ENSSSCG00000001398	
ENSSSCG00000032360	PANX1
ENSSSCG00000030168	CYP19A1
ENSSSCG00000025818	IL9
ENSSSCG00000008694	GRK4
ENSSSCG00000046003	TSC1
ENSSSCG00000011025	ZEB1
ENSSSCG00000014952	IZUMO1R
ENSSSCG00000009617	REEP4
ENSSSCG00000031764	VMAC
ENSSSCG00000008651	
ENSSSCG00000010605	STN1
ENSSSCG00000000767	
ENSSSCG00000022490	GPR83
ENSSSCG00000012606	ATP1B4
ENSSSCG00000040912	SNX6
ENSSSCG00000027307	NDUFA11
ENSSSCG00000016284	
ENSSSCG00000014314	
ENSSSCG00000046404	
ENSSSCG00000026110	SRPK2
ENSSSCG00000002849	SHCBP1
ENSSSCG00000005186	TTC39B
ENSSSCG00000022719	RAB20
ENSSSCG00000005737	GFI1B
ENSSSCG00000033355	LGI3
ENSSSCG00000049969	
ENSSSCG00000024201	TASOR
ENSSSCG00000015892	PSMD14
ENSSSCG00000011788	VPS8
ENSSSCG00000013530	
ENSSSCG00000009046	
ENSSSCG00000010606	SLK
ENSSSCG00000001960	EAPP
ENSSSCG00000029502	NAXD
ENSSSCG00000027085	UQCRFS1
ENSSSCG00000023018	MCCD1
ENSSSCG00000010133	ARVCF
ENSSSCG00000033413	NRTN
ENSSSCG00000048543	
ENSSSCG00000009619	SFTPC
ENSSSCG00000015891	TBR1
ENSSSCG00000025629	COLEC11
ENSSSCG00000009047	SMARCA5
ENSSSCG00000023921	VSTM2B
ENSSSCG00000014955	MRE11
ENSSSCG00000040373	BCL2L13
ENSSSCG00000040968	
ENSSSCG00000031757	CARS2
ENSSSCG00000001400	DDX39B
ENSSSCG00000001963	EGLN3
ENSSSCG00000011026	ARHGAP12
ENSSSCG00000009620	BMP1
ENSSSCG00000009048	GAB1
ENSSSCG00000032110	
ENSSSCG00000002854	POP4
ENSSSCG00000039025	FREM1
ENSSSCG00000009621	PHYHIP
ENSSSCG00000008697	HTT
ENSSSCG00000010607	COL17A1
ENSSSCG00000010134	TANGO2
ENSSSCG00000015893	SLC4A10
ENSSSCG00000015428	PUS7
ENSSSCG00000009622	POLR3D
ENSSSCG00000013527	CATSPERD
ENSSSCG00000028671	CEL
ENSSSCG00000002852	PLEKHF1
ENSSSCG00000031088	
ENSSSCG00000030359	ARHGEF3
ENSSSCG00000004634	AP4E1
ENSSSCG00000009049	USP38
ENSSSCG00000034818	ING1
ENSSSCG00000001402	NFKBIL1
ENSSSCG00000016285	ECEL1
ENSSSCG00000038724	C3orf70
ENSSSCG00000032153	C19orf12
ENSSSCG00000014956	ANKRD49
ENSSSCG00000003805	PDE4B
ENSSSCG00000001401	ATP6V1G2-DDX39B
ENSSSCG00000014957	C11orf97
ENSSSCG00000000769	BID
ENSSSCG00000001403	LTA
ENSSSCG00000040296	EHHADH
ENSSSCG00000032982	
ENSSSCG00000016286	PRSS56
ENSSSCG00000025305	
ENSSSCG00000011463	IL17RD
ENSSSCG00000033732	ANKRD10
ENSSSCG00000010608	SFR1
ENSSSCG00000001964	NPAS3
ENSSSCG00000002855	
ENSSSCG00000031794	TNFAIP8L3
ENSSSCG00000030228	PIWIL2
ENSSSCG00000010135	DGCR8
ENSSSCG00000039169	CER1
ENSSSCG00000036545	
ENSSSCG00000001404	TNF
ENSSSCG00000027128	LONP1
ENSSSCG00000029161	ADI1
ENSSSCG00000016288	CHRNG
ENSSSCG00000011027	KIF5B
ENSSSCG00000005738	
ENSSSCG00000024665	TRAPPC12
ENSSSCG00000046436	
ENSSSCG00000010609	CFAP43
ENSSSCG00000015430	RINT1
ENSSSCG00000009050	INPP4B
ENSSSCG00000040903	
ENSSSCG00000021207	HESX1
ENSSSCG00000030882	
ENSSSCG00000035730	ZDHHC21
ENSSSCG00000028755	EIPR1
ENSSSCG00000016287	CHRND
ENSSSCG00000047905	
ENSSSCG00000010136	TRMT2A
ENSSSCG00000015894	DPP4
ENSSSCG00000025912	URI1
ENSSSCG00000011791	MAP3K13
ENSSSCG00000032341	AIF1
ENSSSCG00000051254	
ENSSSCG00000038308	RANBP1
ENSSSCG00000004635	SPPL2A
ENSSSCG00000032357	APPL1
ENSSSCG00000009551	ARHGEF7
ENSSSCG00000032367	CEBPD
ENSSSCG00000014959	PIWIL4
ENSSSCG00000038466	EIF4E2
ENSSSCG00000030546	HSD11B1L
ENSSSCG00000011028	EPC1
ENSSSCG00000001407	
ENSSSCG00000015432	ATXN7L1
ENSSSCG00000010610	
ENSSSCG00000024517	AKAP6
ENSSSCG00000025188	LEPR
ENSSSCG00000010138	ZDHHC8
ENSSSCG00000022351	GSTO1
ENSSSCG00000013524	MICOS13
ENSSSCG00000025921	TMEM41A
ENSSSCG00000040111	MSANTD1
ENSSSCG00000006277	SPIDR
ENSSSCG00000029234	ZNF536
ENSSSCG00000030271	GSTO2
ENSSSCG00000016290	EFHD1
ENSSSCG00000047865	
ENSSSCG00000011793	LIPH
ENSSSCG00000035320	ASB14
ENSSSCG00000010139	CCDC188
ENSSSCG00000009051	IL15
ENSSSCG00000008698	RGS12
ENSSSCG00000001966	ARHGAP5
ENSSSCG00000022045	PTCHD3
ENSSSCG00000010613	ITPRIP
ENSSSCG00000013522	SAFB
ENSSSCG00000003806	LEPROT
ENSSSCG00000005190	NFIB
ENSSSCG00000015433	CDHR3
ENSSSCG00000034656	RTN4R
ENSSSCG00000048231	
ENSSSCG00000000770	MICAL3
ENSSSCG00000025214	TSHZ3
ENSSSCG00000001409	PRRC2A
ENSSSCG00000033787	
ENSSSCG00000010614	CFAP58
ENSSSCG00000011794	SENP2
ENSSSCG00000015434	SYPL1
ENSSSCG00000029334	MYT1L
ENSSSCG00000020990	DNAH12
ENSSSCG00000016291	GIGYF2
ENSSSCG00000025139	ZNF507
ENSSSCG00000011030	CUBN
ENSSSCG00000051486	
ENSSSCG00000032622	SLC39A14
ENSSSCG00000004636	TRPM7
ENSSSCG00000001968	NUBPL
ENSSSCG00000015895	GCG
ENSSSCG00000024763	
ENSSSCG00000013523	SAFB2
ENSSSCG00000009052	ZNF330
ENSSSCG00000031503	PRRX1
ENSSSCG00000014960	AMOTL1
ENSSSCG00000008700	HGFAC
ENSSSCG00000011465	PDE12
ENSSSCG00000044304	
ENSSSCG00000032073	
ENSSSCG00000006280	GORAB
ENSSSCG00000046437	
ENSSSCG00000015896	FAP
ENSSSCG00000025131	GPR33
ENSSSCG00000022521	DPY19L3
ENSSSCG00000035904	
ENSSSCG00000001410	BAG6
ENSSSCG00000037959	
ENSSSCG00000009053	RNF150
ENSSSCG00000041446	
ENSSSCG00000021309	TRDMT1
ENSSSCG00000015435	NAMPT
ENSSSCG00000011795	IGF2BP2
ENSSSCG00000003807	DNAJC6
ENSSSCG00000026663	DTD2
ENSSSCG00000010617	SORCS3
ENSSSCG00000031791	ARF4
ENSSSCG00000014961	CWC15
ENSSSCG00000010141	ZP4
ENSSSCG00000009553	TUBGCP3
ENSSSCG00000006281	METTL11B
ENSSSCG00000008702	DOK7
ENSSSCG00000009626	SORBS3
ENSSSCG00000011033	VIM
ENSSSCG00000034794	
ENSSSCG00000001970	
ENSSSCG00000036400	
ENSSSCG00000025038	KCNJ13
ENSSSCG00000001411	APOM
ENSSSCG00000002860	PDCD5
ENSSSCG00000041610	
ENSSSCG00000011034	ST8SIA6
ENSSSCG00000014965	ENDOD1
ENSSSCG00000011467	DENND6A
ENSSSCG00000008701	LRPAP1
ENSSSCG00000031532	GBGT1
ENSSSCG00000032741	TBC1D9
ENSSSCG00000016294	SNORC
ENSSSCG00000001413	GPANK1
ENSSSCG00000001971	HECTD1
ENSSSCG00000038007	HACD1
ENSSSCG00000029570	PXDN
ENSSSCG00000005191	MPDZ
ENSSSCG00000009625	
ENSSSCG00000028612	PTPRS
ENSSSCG00000015897	IFIH1
ENSSSCG00000008720	HMX1
ENSSSCG00000043049	
ENSSSCG00000050093	
ENSSSCG00000011036	STAM
ENSSSCG00000009627	C8orf58
ENSSSCG00000040337	AK4
ENSSSCG00000034352	
ENSSSCG00000016295	NGEF
ENSSSCG00000002859	ANKRD27
ENSSSCG00000037561	ATP11A
ENSSSCG00000009628	CCAR2
ENSSSCG00000001972	AP4S1
ENSSSCG00000004638	USP50
ENSSSCG00000030225	TRA2B
ENSSSCG00000011037	TMEM236
ENSSSCG00000027272	PIK3CG
ENSSSCG00000032151	CPZ
ENSSSCG00000037015	SESN3
ENSSSCG00000035964	
ENSSSCG00000016297	NEU2
ENSSSCG00000039758	
ENSSSCG00000036294	NUDT19
ENSSSCG00000009055	ELMOD2
ENSSSCG00000001414	
ENSSSCG00000010142	RYR2
ENSSSCG00000016298	INPP5D
ENSSSCG00000003809	JAK1
ENSSSCG00000038873	SLMAP
ENSSSCG00000006282	KIFAP3
ENSSSCG00000009629	BIN3
ENSSSCG00000002857	TDRD12
ENSSSCG00000037706	PRKAR2B
ENSSSCG00000040657	STRN3
ENSSSCG00000027472	GCA
ENSSSCG00000023229	ETV5
ENSSSCG00000033873	TRMT44
ENSSSCG00000032106	SURF6
ENSSSCG00000014967	FAM76B
ENSSSCG00000024570	KDM4B
ENSSSCG00000004639	USP8
ENSSSCG00000035673	HBP1
ENSSSCG00000022948	SLC7A9
ENSSSCG00000031941	MED22
ENSSSCG00000009630	EGR3
ENSSSCG00000043356	
ENSSSCG00000038236	MGAT4D
ENSSSCG00000033193	TPO
ENSSSCG00000025672	RAVER2
ENSSSCG00000027190	TUBA8
ENSSSCG00000035727	SURF1
ENSSSCG00000030026	SORCS1
ENSSSCG00000022679	COCH
ENSSSCG00000014969	CEP57
ENSSSCG00000004645	GABPB1
ENSSSCG00000021158	MCF2L
ENSSSCG00000016300	ATG16L1
ENSSSCG00000034561	
ENSSSCG00000015898	KCNH7
ENSSSCG00000038459	SURF2
ENSSSCG00000008724	ACOX3
ENSSSCG00000001416	LY6G5C
ENSSSCG00000037556	COG5
ENSSSCG00000022550	DGKG
ENSSSCG00000011038	MRC1
ENSSSCG00000025152	CEP89
ENSSSCG00000004644	HDC
ENSSSCG00000046628	
ENSSSCG00000034923	ABHD16A
ENSSSCG00000040710	SURF4
ENSSSCG00000000774	USP18
ENSSSCG00000013517	UHRF1
ENSSSCG00000015442	GPR22
ENSSSCG00000029503	F7
ENSSSCG00000014970	MTMR2
ENSSSCG00000047010	
ENSSSCG00000006283	SCYL3
ENSSSCG00000028433	DUS4L
ENSSSCG00000026360	CLGN
ENSSSCG00000004829	CACHD1
ENSSSCG00000037183	ARRDC5
ENSSSCG00000004643	SLC27A2
ENSSSCG00000040905	FAAP24
ENSSSCG00000008723	HTRA3
ENSSSCG00000031407	STKLD1
ENSSSCG00000009558	F10
ENSSSCG00000001973	SCFD1
ENSSSCG00000047482	
ENSSSCG00000000777	
ENSSSCG00000040431	CRYGS
ENSSSCG00000033590	
ENSSSCG00000009631	PEBP4
ENSSSCG00000022312	RHPN2
ENSSSCG00000047423	
ENSSSCG00000022869	BCAP29
ENSSSCG00000034879	MAML2
ENSSSCG00000036360	LURAP1L
ENSSSCG00000016301	SAG
ENSSSCG00000023173	REXO4
ENSSSCG00000038954	PLIN3
ENSSSCG00000046631	
ENSSSCG00000034262	FIGN
ENSSSCG00000008722	SH3TC1
ENSSSCG00000039057	ALKAL2
ENSSSCG00000028969	SLC26A4
ENSSSCG00000014972	CCDC82
ENSSSCG00000000778	CPNE8
ENSSSCG00000010143	MTR
ENSSSCG00000011797	TBCCD1
